Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Xeon E5-2630 0,420,63.1,736,https://cpu.userbenchmark.com/SpeedTest/6512/IntelR-XeonR-CPU-E5-2630-0---230GHz
CPU,,Intel,Core i7-3635QM,421,63.1,2161,https://cpu.userbenchmark.com/SpeedTest/2465/IntelR-CoreTM-i7-3635QM-CPU---240GHz
CPU,,Intel,Xeon X3430,422,63.1,2380,https://cpu.userbenchmark.com/SpeedTest/5225/IntelR-XeonR-CPU-----------X3430----240GHz
CPU,,Intel,Core i5-8250U,423,63.1,142040,https://cpu.userbenchmark.com/SpeedTest/338266/IntelR-CoreTM-i5-8250U-CPU---160GHz
CPU,,Intel,Xeon E5540,424,63,338,https://cpu.userbenchmark.com/SpeedTest/13822/IntelR-XeonR-CPU-----------E5540----253GHz
CPU,,AMD,FX-8300,425,63,31905,https://cpu.userbenchmark.com/SpeedTest/7163/AMD-FXtm-8300-Eight-Core-Processor
CPU,,Intel,Core i7-3612QM,426,62.9,8308,https://cpu.userbenchmark.com/SpeedTest/329/IntelR-CoreTM-i7-3612QM-CPU---210GHz
CPU,,Intel,Core i7-4712HQ,427,62.9,4104,https://cpu.userbenchmark.com/SpeedTest/10973/IntelR-CoreTM-i7-4712HQ-CPU---230GHz
CPU,,AMD,Ryzen 7 2800H,428,62.8,34,https://cpu.userbenchmark.com/SpeedTest/667422/AMD-Ryzen-7-2800H-with-Radeon-Vega-Graphics
CPU,BX80646I34150,Intel,Core i3-4150,429,62.8,24374,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,FD8150FRGUBOX,AMD,FX-8150,430,62.8,16524,https://cpu.userbenchmark.com/AMD-FX-8150/Rating/2006
CPU,,AMD,Phenom II X6 1090T,431,62.7,19570,https://cpu.userbenchmark.com/SpeedTest/417/AMD-Phenomtm-II-X6-1090T-Processor
CPU,,Intel,Core i7-2860QM,432,62.5,3211,https://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz
CPU,,AMD,Phenom II X4 975,433,62.5,848,https://cpu.userbenchmark.com/SpeedTest/3020/AMD-Phenomtm-II-X4-975-Processor
CPU,BX80646I34130,Intel,Core i3-4130,434,62.4,32796,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621
CPU,,AMD,Phenom II X4 970,435,62.2,2413,https://cpu.userbenchmark.com/SpeedTest/2231/AMD-Phenomtm-II-X4-970-Processor
CPU,,AMD,Phenom II X4 B65,436,62.2,166,https://cpu.userbenchmark.com/SpeedTest/6054/AMD-Phenomtm-II-X4-B65-Processor
CPU,FD832EWMHKBOX,AMD,FX-8320E,437,62.2,25309,https://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985
CPU,,AMD,Phenom II X6 1075T,438,62.1,3390,https://cpu.userbenchmark.com/SpeedTest/913/AMD-Phenomtm-II-X6-1075T-Processor
CPU,,Intel,Core i3-3250,439,61.9,2749,https://cpu.userbenchmark.com/SpeedTest/4950/IntelR-CoreTM-i3-3250-CPU---350GHz
CPU,,Intel,Xeon E5-1603 0,440,61.8,2103,https://cpu.userbenchmark.com/SpeedTest/9880/IntelR-XeonR-CPU-E5-1603-0---280GHz
CPU,,Intel,Core i7-2760QM,441,61.8,7172,https://cpu.userbenchmark.com/SpeedTest/949/IntelR-CoreTM-i7-2760QM-CPU---240GHz
CPU,BX80662I36100T,Intel,Core i3-6100T,442,61.7,3290,https://cpu.userbenchmark.com/SpeedTest/40317/IntelR-CoreTM-i3-6100T-CPU---320GHz
CPU,,Intel,Core i7-4610M,443,61.5,2668,https://cpu.userbenchmark.com/SpeedTest/11649/IntelR-CoreTM-i7-4610M-CPU---300GHz
CPU,,Intel,Xeon E5-2620 v2,444,61.5,1031,https://cpu.userbenchmark.com/SpeedTest/4718/IntelR-XeonR-CPU-E5-2620-v2---210GHz
CPU,,AMD,Athlon II X4 555,445,61.5,108,https://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor
CPU,,Intel,Core i3-2125,446,61.4,450,https://cpu.userbenchmark.com/SpeedTest/3545/IntelR-CoreTM-i3-2125-CPU---330GHz
CPU,,Intel,Core2 Extreme X9770,447,61.3,313,https://cpu.userbenchmark.com/SpeedTest/10543/IntelR-CoreTM2-Extreme-CPU-X9770----320GHz
CPU,,Intel,Core i7-2820QM,448,61.2,3852,https://cpu.userbenchmark.com/SpeedTest/3145/IntelR-CoreTM-i7-2820QM-CPU---230GHz
CPU,FD6300WMHKBOX,AMD,FX-6300,449,61.2,194109,https://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555
CPU,,Intel,Core i5-4570T,450,61.2,3762,https://cpu.userbenchmark.com/SpeedTest/6853/IntelR-CoreTM-i5-4570T-CPU---290GHz
CPU,BX80637I33225,Intel,Core i3-3225,451,61.2,2154,https://cpu.userbenchmark.com/Intel-Core-i3-3225/Rating/1488
CPU,FD4350FRHKBOX,AMD,FX-4350,452,61.1,8543,https://cpu.userbenchmark.com/AMD-FX-4350/Rating/2880
CPU,,Intel,Xeon E5530,453,61.1,463,https://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz
CPU,,Intel,Core i3-3240,454,60.9,21458,https://cpu.userbenchmark.com/SpeedTest/2133/IntelR-CoreTM-i3-3240-CPU---340GHz
CPU,,Intel,Core i7-5557U,455,60.8,1192,https://cpu.userbenchmark.com/SpeedTest/27386/IntelR-CoreTM-i7-5557U-CPU---310GHz
CPU,,Intel,Core i3-7167U,456,60.7,31,https://cpu.userbenchmark.com/SpeedTest/357115/IntelR-CoreTM-i3-7167U-CPU---280GHz
CPU,,Intel,Xeon E5620,457,60.6,2321,https://cpu.userbenchmark.com/SpeedTest/6971/IntelR-XeonR-CPU-----------E5620----240GHz
CPU,,Intel,Core i3-1005G1,458,60.6,1595,https://cpu.userbenchmark.com/SpeedTest/906918/IntelR-CoreTM-i3-1005G1-CPU---120GHz
CPU,,AMD,FX-4170 Quad-Core,459,60.5,3895,https://cpu.userbenchmark.com/SpeedTest/114/AMD-FXtm-4170-Quad-Core-Processor
CPU,CM8067703016117,Intel,Pentium G4560T,460,60.5,281,https://cpu.userbenchmark.com/SpeedTest/467086/IntelR-PentiumR-CPU-G4560T---290GHz
CPU,,AMD,FX-6200 Six-Core,461,60.5,4128,https://cpu.userbenchmark.com/SpeedTest/2658/AMD-FXtm-6200-Six-Core-Processor
CPU,BX80662G4520,Intel,Pentium G4520,462,60.3,262,https://cpu.userbenchmark.com/Intel-Pentium-G4520/Rating/3537
CPU,HDZ965FBGMBOX,AMD,Phenom II X4 965,463,60.3,35659,https://cpu.userbenchmark.com/AMD-Phenom-II-X4-965/Rating/606
CPU,YD240GC6FBBOX,AMD,Athlon 240GE,464,60.3,274,https://cpu.userbenchmark.com/SpeedTest/705151/AMD-Athlon-240GE-with-Radeon-Vega-Graphics
CPU,,AMD,Ryzen 7 3750H,465,60.2,16607,https://cpu.userbenchmark.com/SpeedTest/786211/AMD-Ryzen-7-3750H-with-Radeon-Vega-Mobile-Gfx
CPU,,AMD,Phenom II X4 B60,466,60.1,1165,https://cpu.userbenchmark.com/SpeedTest/8154/AMD-Phenomtm-II-X4-B60-Processor
CPU,,Intel,Core i3-2130,467,60.1,5236,https://cpu.userbenchmark.com/SpeedTest/424/IntelR-CoreTM-i3-2130-CPU---340GHz
CPU,,Intel,Core i3-10110U,468,60.1,883,https://cpu.userbenchmark.com/SpeedTest/915083/IntelR-CoreTM-i3-10110U-CPU---210GHz
CPU,,Intel,Core i7 X 940,469,60.1,414,https://cpu.userbenchmark.com/SpeedTest/2801/IntelR-CoreTM-i7-CPU-------X-940----213GHz
CPU,,Intel,Core i7-7500U,470,60.1,97214,https://cpu.userbenchmark.com/SpeedTest/171274/IntelR-CoreTM-i7-7500U-CPU---270GHz
CPU,HDT55TFBGRBOX,AMD,Phenom II X6 1055T,471,60,18617,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1055T/Rating/2003
CPU,,Intel,Xeon E5-2620 0,472,60,1509,https://cpu.userbenchmark.com/SpeedTest/5895/IntelR-XeonR-CPU-E5-2620-0---200GHz
CPU,,Intel,Core i5-4200H,473,60,8130,https://cpu.userbenchmark.com/SpeedTest/8854/IntelR-CoreTM-i5-4200H-CPU---280GHz
CPU,,Intel,Core i5-3470T,474,59.9,2136,https://cpu.userbenchmark.com/SpeedTest/2220/IntelR-CoreTM-i5-3470T-CPU---290GHz
CPU,,Intel,Core i3-3220,475,59.9,45733,https://cpu.userbenchmark.com/SpeedTest/272/IntelR-CoreTM-i3-3220-CPU---330GHz
CPU,,Intel,Core i7-4600M,476,59.9,4122,https://cpu.userbenchmark.com/SpeedTest/4429/IntelR-CoreTM-i7-4600M-CPU---290GHz
CPU,,Intel,Xeon E5520,477,59.7,1039,https://cpu.userbenchmark.com/SpeedTest/5884/IntelR-XeonR-CPU-----------E5520----227GHz
CPU,,Intel,Core i3-2120,478,59.7,49963,https://cpu.userbenchmark.com/SpeedTest/2227/IntelR-CoreTM-i3-2120-CPU---330GHz
CPU,,Intel,Core i3-3210,479,59.6,4124,https://cpu.userbenchmark.com/SpeedTest/3090/IntelR-CoreTM-i3-3210-CPU---320GHz
CPU,YD220GC6FBBOX,AMD,Athlon 220GE,480,59.5,248,https://cpu.userbenchmark.com/SpeedTest/700311/AMD-Athlon-220GE-with-Radeon-Vega-Graphics
CPU,YD3000C6FHBOX,AMD,Athlon 3000G,481,59.5,1849,https://cpu.userbenchmark.com/SpeedTest/968952/AMD-Athlon-3000G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-2720QM,482,59.5,6911,https://cpu.userbenchmark.com/SpeedTest/532/IntelR-CoreTM-i7-2720QM-CPU---220GHz
CPU,,AMD,Phenom II X4 960T,483,59.4,3723,https://cpu.userbenchmark.com/SpeedTest/1813/AMD-Phenomtm-II-X4-960T-Processor
CPU,,Intel,Core i3-4130T,484,59.4,3415,https://cpu.userbenchmark.com/SpeedTest/13080/IntelR-CoreTM-i3-4130T-CPU---290GHz
CPU,,Intel,Core i7-2670QM,485,59.3,38450,https://cpu.userbenchmark.com/Intel-Core-i7-2670QM/Rating/1982
CPU,,AMD,FX-8120,486,59.3,18686,https://cpu.userbenchmark.com/SpeedTest/173/AMD-FXtm-8120-Eight-Core-Processor
CPU,,Intel,Pentium G3470,487,59.2,114,https://cpu.userbenchmark.com/SpeedTest/28614/IntelR-PentiumR-CPU-G3470---360GHz
CPU,,AMD,A10-6790K APU (2013 D.Ri),488,59.2,1614,https://cpu.userbenchmark.com/SpeedTest/13499/AMD-A10-6790K-APU-with-Radeontm-HD-Graphics
CPU,HDZ955FBGMBOX,AMD,Phenom II X4 955,489,59.2,35876,https://cpu.userbenchmark.com/AMD-Phenom-II-X4-955/Rating/2935
CPU,,Intel,Core i3-8145U,490,59.1,5966,https://cpu.userbenchmark.com/SpeedTest/616038/IntelR-CoreTM-i3-8145U-CPU---210GHz
CPU,AD680KWOHLBOX,AMD,A10-6800K APU (2013 D.Ri),491,59.1,8618,https://cpu.userbenchmark.com/AMD-A10-6800K-APU-2013-DRi/Rating/2936
CPU,,Intel,Pentium G3460,492,58.9,916,https://cpu.userbenchmark.com/Intel-Pentium-G3460/Rating/2818
CPU,,Intel,Xeon L5520,493,58.9,132,https://cpu.userbenchmark.com/SpeedTest/6285/IntelR-XeonR-CPU-----------L5520----227GHz
CPU,,AMD,Phenom II X6 1045T,494,58.9,3730,https://cpu.userbenchmark.com/SpeedTest/1873/AMD-Phenomtm-II-X6-1045T-Processor
CPU,,Intel,Core i7-7600U,495,58.9,7498,https://cpu.userbenchmark.com/SpeedTest/220838/IntelR-CoreTM-i7-7600U-CPU---280GHz
CPU,,Intel,Core i3-2105,496,58.8,773,https://cpu.userbenchmark.com/SpeedTest/2747/IntelR-CoreTM-i3-2105-CPU---310GHz
CPU,,AMD,Athlon II X4 760K (2013 D.Ri),497,58.6,3700,https://cpu.userbenchmark.com/SpeedTest/9072/AMD-Athlontm-X4-760K-Quad-Core-Processor
CPU,,Intel,Core i7-3540M,498,58.6,4348,https://cpu.userbenchmark.com/SpeedTest/921/IntelR-CoreTM-i7-3540M-CPU---300GHz
CPU,,AMD,Ryzen 5 3550H,499,58.6,20195,https://cpu.userbenchmark.com/SpeedTest/718601/AMD-Ryzen-5-3550H-with-Radeon-Vega-Mobile-Gfx
CPU,,Intel,Core X 920,500,58.5,62,https://cpu.userbenchmark.com/SpeedTest/7179/IntelR-CoreTM-CPU----------X-920----200GHz
CPU,,Intel,Core i5-7200U,501,58.5,138784,https://cpu.userbenchmark.com/SpeedTest/153577/IntelR-CoreTM-i5-7200U-CPU---250GHz
CPU,,Intel,Core i7-5550U,502,58.5,87,https://cpu.userbenchmark.com/SpeedTest/203876/IntelR-CoreTM-i7-5550U-CPU---200GHz
CPU,FF8062700837005,Intel,Core i7-2630QM,503,58.4,28870,https://cpu.userbenchmark.com/Intel-Core-i7-2630QM/Rating/2729
CPU,BX80662G4500,Intel,Pentium G4500,504,58.4,2312,https://cpu.userbenchmark.com/Intel-Pentium-G4500/Rating/3538
CPU,,AMD,FX-6120 Six-Core,505,58.3,1203,https://cpu.userbenchmark.com/SpeedTest/7026/AMD-FXtm-6120-Six-Core-Processor
CPU,,Intel,Core i5-3360M,506,58.3,4014,https://cpu.userbenchmark.com/SpeedTest/701/IntelR-CoreTM-i5-3360M-CPU---280GHz
CPU,,AMD,Phenom II X4 B55,507,58.3,3547,https://cpu.userbenchmark.com/SpeedTest/878/AMD-Phenomtm-II-X4-B55-Processor
CPU,,Intel,Core i5-3380M,508,58.2,1909,https://cpu.userbenchmark.com/SpeedTest/5308/IntelR-CoreTM-i5-3380M-CPU---290GHz
CPU,,Intel,Core i7-2675QM,509,58.2,826,https://cpu.userbenchmark.com/SpeedTest/597/IntelR-CoreTM-i7-2675QM-CPU---220GHz
CPU,FD4300WMHKBOX,AMD,FX-4300,510,58.1,41076,https://cpu.userbenchmark.com/AMD-FX-4300/Rating/2879
CPU,BX80646G3440,Intel,Pentium G3440,511,57.9,405,https://cpu.userbenchmark.com/Intel-Pentium-G3440/Rating/2435
CPU,,Intel,Core i3-2100,512,57.9,41939,https://cpu.userbenchmark.com/SpeedTest/41/IntelR-CoreTM-i3-2100-CPU---310GHz
CPU,,Intel,Core i7-4558U,513,57.8,551,https://cpu.userbenchmark.com/SpeedTest/4092/IntelR-CoreTM-i7-4558U-CPU---280GHz
CPU,,Intel,Core i7-3520M,514,57.8,12587,https://cpu.userbenchmark.com/SpeedTest/50/IntelR-CoreTM-i7-3520M-CPU---290GHz
CPU,,AMD,Phenom II X4 B50,515,57.8,2655,https://cpu.userbenchmark.com/SpeedTest/5205/AMD-Phenomtm-II-X4-B50-Processor
CPU,,AMD,Phenom II X4 20,516,57.8,571,https://cpu.userbenchmark.com/SpeedTest/4534/AMD-Phenomtm-II-X4-20-Processor
CPU,,AMD,A8-6600K APU,517,57.8,13548,https://cpu.userbenchmark.com/SpeedTest/3344/AMD-A8-6600K-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5-4300M,518,57.8,7918,https://cpu.userbenchmark.com/SpeedTest/5215/IntelR-CoreTM-i5-4300M-CPU---260GHz
CPU,,Intel,Xeon X5470,519,57.7,1374,https://cpu.userbenchmark.com/SpeedTest/14102/IntelR-XeonR-CPU-----------X5470----333GHz
CPU,,Intel,Core i3-3220T,520,57.6,1361,https://cpu.userbenchmark.com/SpeedTest/2602/IntelR-CoreTM-i3-3220T-CPU---280GHz
CPU,,AMD,A10-5800B APU (2012 D.Tr),521,57.6,619,https://cpu.userbenchmark.com/SpeedTest/14080/AMD-A10-5800B-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom II X6 1035T,522,57.5,1834,https://cpu.userbenchmark.com/SpeedTest/1603/AMD-Phenomtm-II-X6-1035T-Processor
CPU,,Intel,Core i7-2635QM,523,57.5,266,https://cpu.userbenchmark.com/SpeedTest/12770/IntelR-CoreTM-i7-2635QM-CPU---200GHz
CPU,FJ8067703282227,Intel,Core i3-8130U,524,57.5,12899,https://cpu.userbenchmark.com/SpeedTest/468020/IntelR-CoreTM-i3-8130U-CPU---220GHz
CPU,BX80646G3258,Intel,Pentium G3258,525,57.4,18628,https://cpu.userbenchmark.com/Intel-Pentium-G3258/Rating/2434
CPU,,Intel,Core i5-5287U,526,57.4,305,https://cpu.userbenchmark.com/SpeedTest/25610/IntelR-CoreTM-i5-5287U-CPU---290GHz
CPU,FD6100WMGUSBX,AMD,FX-6100,527,57.3,29370,https://cpu.userbenchmark.com/AMD-FX-6100/Rating/1984
CPU,,Intel,Core i5-7300U,528,57.3,13798,https://cpu.userbenchmark.com/SpeedTest/223355/IntelR-CoreTM-i5-7300U-CPU---260GHz
CPU,,Intel,Pentium G3450,529,57.3,864,https://cpu.userbenchmark.com/SpeedTest/24201/IntelR-PentiumR-CPU-G3450---340GHz
CPU,,Intel,Core i5-4210M,530,57.3,10368,https://cpu.userbenchmark.com/SpeedTest/12839/IntelR-CoreTM-i5-4210M-CPU---260GHz
CPU,BX80646G3420,Intel,Pentium G3420,531,57.3,2860,https://cpu.userbenchmark.com/Intel-Pentium-G3420/Rating/1968
CPU,,Intel,Core i5-4258U,532,57.3,986,https://cpu.userbenchmark.com/SpeedTest/5904/IntelR-CoreTM-i5-4258U-CPU---240GHz
CPU,BX80646G3430,Intel,Pentium G3430,533,57.2,178,https://cpu.userbenchmark.com/Intel-Pentium-G3430/Rating/1969
CPU,BX80677G3950,Intel,Celeron G3950,534,57.1,161,https://cpu.userbenchmark.com/SpeedTest/242877/IntelR-CeleronR-CPU-G3950---300GHz
CPU,,Intel,Core i5-3340M,535,57.1,8394,https://cpu.userbenchmark.com/SpeedTest/1915/IntelR-CoreTM-i5-3340M-CPU---270GHz
CPU,AD580KWOHJBOX,AMD,A10-5800K APU (2012 D.Tr),536,57.1,13468,https://cpu.userbenchmark.com/AMD-A10-5800K-APU-2012-DTr/Rating/2007
CPU,,Intel,Core i3-7130U,537,57.1,2516,https://cpu.userbenchmark.com/SpeedTest/376899/IntelR-CoreTM-i3-7130U-CPU---270GHz
CPU,AD6700OKHLBOX,AMD,A10-6700 APU (2013 D.Ri),538,57,7907,https://cpu.userbenchmark.com/AMD-A10-6700-APU-2013-DRi/Rating/2938
CPU,,AMD,Phenom II X4 945,539,57,11157,https://cpu.userbenchmark.com/SpeedTest/101/AMD-Phenomtm-II-X4-945-Processor
CPU,,Intel,Xeon E5-2680 v2,540,57,28,https://cpu.userbenchmark.com/SpeedTest/17083/IntelR-XeonR-CPU-E5-2680-v2---280GHz
CPU,,AMD,Phenom II X4 840T,541,57,834,https://cpu.userbenchmark.com/SpeedTest/8545/AMD-Phenomtm-II-X4-840T-Processor
CPU,,Intel,Core i7-5650U,542,57,145,https://cpu.userbenchmark.com/SpeedTest/26818/IntelR-CoreTM-i7-5650U-CPU---220GHz
CPU,,Intel,Core i5-6260U,543,56.9,1413,https://cpu.userbenchmark.com/SpeedTest/37385/IntelR-CoreTM-i5-6260U-CPU---180GHz
CPU,,AMD,Phenom II X4 830,544,56.9,1063,https://cpu.userbenchmark.com/SpeedTest/2164/AMD-Phenomtm-II-X4-830-Processor
CPU,,Intel,Core i7-6567U,545,56.7,341,https://cpu.userbenchmark.com/SpeedTest/150864/IntelR-CoreTM-i7-6567U-CPU---330GHz
CPU,,Intel,Core i7-7660U,546,56.7,2511,https://cpu.userbenchmark.com/SpeedTest/274151/IntelR-CoreTM-i7-7660U-CPU---250GHz
CPU,,Intel,Xeon E5-2609 0,547,56.7,470,https://cpu.userbenchmark.com/SpeedTest/2762/IntelR-XeonR-CPU-E5-2609-0---240GHz
CPU,,Intel,Core i5-5257U,548,56.6,1834,https://cpu.userbenchmark.com/SpeedTest/25441/IntelR-CoreTM-i5-5257U-CPU---270GHz
CPU,,Intel,Core i5-4200M,549,56.6,23413,https://cpu.userbenchmark.com/SpeedTest/2341/IntelR-CoreTM-i5-4200M-CPU---250GHz
CPU,YD200GC6FBBOX,AMD,Athlon 200GE,550,56.5,6706,https://cpu.userbenchmark.com/SpeedTest/592714/AMD-Athlon-200GE-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-5600U,551,56.4,12892,https://cpu.userbenchmark.com/SpeedTest/22612/IntelR-CoreTM-i7-5600U-CPU---260GHz
CPU,,AMD,Ryzen 3 3300U,552,56.3,805,https://cpu.userbenchmark.com/SpeedTest/827713/AMD-Ryzen-3-3300U-with-Radeon-Vega-Mobile-Gfx
CPU,,AMD,Phenom II X4 925,553,56.3,3639,https://cpu.userbenchmark.com/SpeedTest/2581/AMD-Phenomtm-II-X4-925-Processor
CPU,,Intel,Core i3-6157U,554,56.2,243,https://cpu.userbenchmark.com/SpeedTest/187565/IntelR-CoreTM-i3-6157U-CPU---240GHz
CPU,,Intel,Core i7-7560U,555,56.1,1091,https://cpu.userbenchmark.com/SpeedTest/262014/IntelR-CoreTM-i7-7560U-CPU---240GHz
CPU,,Intel,Core i7 X 920,556,56.1,787,https://cpu.userbenchmark.com/SpeedTest/4179/IntelR-CoreTM-i7-CPU-------X-920----200GHz
CPU,AW8063801208001,Intel,Core i5-3230M,557,56,43252,https://cpu.userbenchmark.com/Intel-Core-i5-3230M/Rating/2772
CPU,,AMD,Phenom II X4 940,558,55.9,2542,https://cpu.userbenchmark.com/SpeedTest/2203/AMD-Phenomtm-II-X4-940-Processor
CPU,,Intel,Core i7-2620M,559,55.9,8160,https://cpu.userbenchmark.com/SpeedTest/643/IntelR-CoreTM-i7-2620M-CPU---270GHz
CPU,,AMD,A8-5600K APU,560,55.8,9830,https://cpu.userbenchmark.com/SpeedTest/1766/AMD-A8-5600K-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i7 Q 840,561,55.8,906,https://cpu.userbenchmark.com/SpeedTest/2642/IntelR-CoreTM-i7-CPU-------Q-840----187GHz
CPU,BX80662G4400,Intel,Pentium G4400,562,55.8,23732,https://cpu.userbenchmark.com/Intel-Pentium-G4400/Rating/3539
CPU,,AMD,FX-4100,563,55.7,19317,https://cpu.userbenchmark.com/AMD-FX-4100/Rating/2878
CPU,,Intel,Core i3-6167U,564,55.7,21,https://cpu.userbenchmark.com/SpeedTest/175469/IntelR-CoreTM-i3-6167U-CPU---270GHz
CPU,AD750KWOHJBOX,AMD,Athlon II X4 750K,565,55.7,4325,https://cpu.userbenchmark.com/AMD-Athlon-II-X4-750K/Rating/1548
CPU,,Intel,Core i7-4600U,566,55.7,17179,https://cpu.userbenchmark.com/SpeedTest/2752/IntelR-CoreTM-i7-4600U-CPU---210GHz
CPU,,Intel,Core i7-10510Y,567,55.7,4,https://cpu.userbenchmark.com/SpeedTest/1048467/IntelR-CoreTM-i7-10510Y-CPU---120GHz
CPU,,Intel,Core i7-6500U,568,55.6,77455,https://cpu.userbenchmark.com/SpeedTest/36930/IntelR-CoreTM-i7-6500U-CPU---250GHz
CPU,BX80684G4900,Intel,Celeron G4900,569,55.6,1168,https://cpu.userbenchmark.com/SpeedTest/482751/IntelR-CeleronR-G4900-CPU---310GHz
CPU,,Intel,Pentium G2130,570,55.6,1349,https://cpu.userbenchmark.com/SpeedTest/9126/IntelR-PentiumR-CPU-G2130---320GHz
CPU,,AMD,Phenom II X4 910e,571,55.6,168,https://cpu.userbenchmark.com/SpeedTest/10427/AMD-Phenomtm-II-X4-910e-Processor
CPU,,Intel,Core i7-2640M,572,55.5,8443,https://cpu.userbenchmark.com/SpeedTest/791/IntelR-CoreTM-i7-2640M-CPU---280GHz
CPU,,AMD,Phenom II X4 B45,573,55.5,868,https://cpu.userbenchmark.com/SpeedTest/4111/AMD-Phenomtm-II-X4-B45-Processor
CPU,,AMD,FX-4130 Quad-Core,574,55.5,6198,https://cpu.userbenchmark.com/SpeedTest/2420/AMD-FXtm-4130-Quad-Core-Processor
CPU,,Intel,Core i7-6600U,575,55.4,20630,https://cpu.userbenchmark.com/SpeedTest/36828/IntelR-CoreTM-i7-6600U-CPU---260GHz
CPU,,Intel,Xeon E5507,576,55.4,169,https://cpu.userbenchmark.com/SpeedTest/13794/IntelR-XeonR-CPU-----------E5507----227GHz
CPU,,Intel,Core i5-3320M,577,55.3,29004,https://cpu.userbenchmark.com/SpeedTest/402/IntelR-CoreTM-i5-3320M-CPU---260GHz
CPU,,Intel,Core2 Extreme X9650,578,55.3,2173,https://cpu.userbenchmark.com/SpeedTest/2662/IntelR-CoreTM2-Extreme-CPU-X9650----300GHz
CPU,,Intel,Core i3-2120T,579,55.2,755,https://cpu.userbenchmark.com/SpeedTest/2686/IntelR-CoreTM-i3-2120T-CPU---260GHz
CPU,,Intel,Core i7-4500U,580,55.2,28438,https://cpu.userbenchmark.com/Intel-Core-i7-4500U/Rating/2743
CPU,,Intel,Pentium G2120,581,55.2,1263,https://cpu.userbenchmark.com/SpeedTest/448/IntelR-PentiumR-CPU-G2120---310GHz
CPU,,Intel,Core i7-4510U,582,55.2,44396,https://cpu.userbenchmark.com/SpeedTest/10660/IntelR-CoreTM-i7-4510U-CPU---200GHz
CPU,AW8063801032301,Intel,Core i5-3210M,583,55,55891,https://cpu.userbenchmark.com/Intel-Core-i5-3210M/Rating/2719
CPU,,AMD,A8-6500 APU,584,55,4621,https://cpu.userbenchmark.com/SpeedTest/5272/AMD-A8-6500-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i7 Q 740,585,55,9402,https://cpu.userbenchmark.com/SpeedTest/415/IntelR-CoreTM-i7-CPU-------Q-740----173GHz
CPU,,Intel,Pentium G3260,586,55,6818,https://cpu.userbenchmark.com/SpeedTest/31434/IntelR-PentiumR-CPU-G3260---330GHz
CPU,,AMD,Phenom II X4 850,587,54.9,1011,https://cpu.userbenchmark.com/SpeedTest/3577/AMD-Phenomtm-II-X4-850-Processor
CPU,,Intel,Xeon X5460,588,54.9,6997,https://cpu.userbenchmark.com/SpeedTest/5754/IntelR-XeonR-CPU-----------X5460----316GHz
CPU,,Intel,Core i5-10210Y,589,54.8,11,https://cpu.userbenchmark.com/SpeedTest/1005724/IntelR-CoreTM-i5-10210Y-CPU---100GHz
CPU,,Intel,Core i7-3687U,590,54.8,2116,https://cpu.userbenchmark.com/SpeedTest/2934/IntelR-CoreTM-i7-3687U-CPU---210GHz
CPU,AD5700OKHJBOX,AMD,A10-5700 APU (2012 D.Tr),591,54.8,4446,https://cpu.userbenchmark.com/AMD-A10-5700-APU-2012-DTr/Rating/2939
CPU,,AMD,Phenom II X4 B40,592,54.7,392,https://cpu.userbenchmark.com/SpeedTest/9803/AMD-Phenomtm-II-X4-B40-Processor
CPU,,AMD,Athlon II X4 651,593,54.7,787,https://cpu.userbenchmark.com/SpeedTest/3526/AMD-Athlontm-II-X4-651-Quad-Core-Processor
CPU,AD789KXDJCHBX,AMD,A10-7890K APU (2014 D.Ka),594,54.7,4942,https://cpu.userbenchmark.com/SpeedTest/118648/AMD-A10-7890K-Radeon-R7-12-Compute-Cores-4C-8G
CPU,,Intel,Xeon X5472,595,54.7,261,https://cpu.userbenchmark.com/SpeedTest/3914/IntelR-XeonR-CPU-----------X5472----300GHz
CPU,,Intel,Core i7-5500U,596,54.6,53971,https://cpu.userbenchmark.com/SpeedTest/22316/IntelR-CoreTM-i7-5500U-CPU---240GHz
CPU,,Intel,Core2 Quad Q9650,597,54.6,12466,https://cpu.userbenchmark.com/SpeedTest/1706/IntelR-CoreTM2-Quad-CPU----Q9650----300GHz
CPU,,Intel,Core i5-2540M,598,54.5,11404,https://cpu.userbenchmark.com/SpeedTest/1616/IntelR-CoreTM-i5-2540M-CPU---260GHz
